family,ym,sales,onpromotion,days_in_month,onpromotion_per_day,ym_dt,year,month,lag_1,lag_12,ma_3,ma_6,ma_12
PREPARED FOODS,2016-03,180492.361001,1312,31,42.32258064516129,2016-03-01,2016,3,166330.143981,160126.780967,175106.15166066668,177345.82386216664,172003.33083916668
PREPARED FOODS,2016-04,175991.307998,1134,30,37.8,2016-04-01,2016,4,180492.361001,154670.12103,174271.27099333334,176238.3436876667,173780.09641983334
PREPARED FOODS,2016-05,175327.396089,1563,31,50.41935483870968,2016-05-01,2016,5,175991.307998,157764.039051,177270.35502933335,175913.359859,175243.70950633334
PREPARED FOODS,2016-06,166893.046994,1518,30,50.6,2016-06-01,2016,6,175327.396089,162337.996924,172737.25036033333,173921.7010105,175623.29701216667
PREPARED FOODS,2016-07,174941.788953,1417,31,45.70967741935484,2016-07-01,2016,7,166893.046994,173992.749984,172387.41067866667,173329.34083600002,175702.38359291668
PREPARED FOODS,2016-08,165052.257914,1737,31,56.03225806451613,2016-08-01,2016,8,174941.788953,175323.635927,168962.36462033333,173116.35982483334,174846.43542516665
PREPARED FOODS,2016-09,168945.953003,1589,30,52.96666666666667,2016-09-01,2016,9,165052.257914,175876.483981,169646.66662333332,171191.95849183333,174268.89117699998
PREPARED FOODS,2016-10,174430.583864,1285,31,41.45161290322581,2016-10-01,2016,10,168945.953003,182636.189045,169476.26492699998,170931.83780283332,173585.09074525
PREPARED FOODS,2016-11,164817.207884,2482,30,82.73333333333333,2016-11-01,2016,11,174430.583864,177277.299061,169397.914917,169180.13976866668,172546.74981383333
PREPARED FOODS,2016-12,177356.454062,2594,31,83.6774193548387,2016-12-01,2016,12,164817.207884,178843.000085,172201.41527,170924.04094666665,172422.87097858332
PREPARED FOODS,2017-01,187944.610045,3043,31,98.16129032258064,2017-01-01,2017,1,177356.454062,178495.95,176706.0906636667,173091.17779533335,173210.25931566666
PREPARED FOODS,2017-02,178282.747026,2501,28,89.32142857142857,2017-02-01,2017,2,187944.610045,166330.143981,181194.60371099997,175296.259314,174206.30956941668
PRODUCE,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
PRODUCE,2013-03,4037.0,0,31,0.0,2013-03-01,2013,3,0.0,,1345.6666666666667,1345.6666666666667,1345.6666666666667
PRODUCE,2013-04,6308.0,0,30,0.0,2013-04-01,2013,4,4037.0,,3448.3333333333335,2586.25,2586.25
PRODUCE,2013-05,8836.0,0,31,0.0,2013-05-01,2013,5,6308.0,,6393.666666666667,3836.2,3836.2
PRODUCE,2013-06,8631.0,0,30,0.0,2013-06-01,2013,6,8836.0,,7925.0,4635.333333333333,4635.333333333333
PRODUCE,2013-07,7463.0,0,31,0.0,2013-07-01,2013,7,8631.0,,8310.0,5879.166666666667,5039.285714285715
PRODUCE,2013-08,8118.0,0,31,0.0,2013-08-01,2013,8,7463.0,,8070.666666666667,7232.166666666667,5424.125
PRODUCE,2013-09,6821.0,0,30,0.0,2013-09-01,2013,9,8118.0,,7467.333333333333,7696.166666666667,5579.333333333333
PRODUCE,2013-10,5910.0,0,31,0.0,2013-10-01,2013,10,6821.0,,6949.666666666667,7629.833333333333,5612.4
PRODUCE,2013-11,6887.0,0,30,0.0,2013-11-01,2013,11,5910.0,,6539.333333333333,7305.0,5728.272727272727
PRODUCE,2013-12,9794.0,0,31,0.0,2013-12-01,2013,12,6887.0,,7530.333333333333,7498.833333333333,6067.083333333333
PRODUCE,2014-01,3243616.58327,0,31,0.0,2014-01-01,2014,1,9794.0,0.0,1086765.86109,546857.7638783333,276368.4652725
PRODUCE,2014-02,6576.0,0,28,0.0,2014-02-01,2014,2,3243616.58327,0.0,1086662.1944233333,546600.7638783333,276916.4652725
PRODUCE,2014-03,3352346.250876,0,31,0.0,2014-03-01,2014,3,6576.0,4037.0,2200846.2780486667,1104188.305691,555942.2361788334
PRODUCE,2014-04,7152.0,1,30,0.03333333333333333,2014-04-01,2014,4,3352346.250876,6308.0,1122024.7502920001,1104395.305691,556012.5695121667
PRODUCE,2014-05,9094.0,18,31,0.5806451612903226,2014-05-01,2014,5,7152.0,8836.0,1122864.0836253334,1104763.1390243333,556034.0695121667
PRODUCE,2014-06,8283.0,32,30,1.0666666666666667,2014-06-01,2014,6,9094.0,8631.0,8176.333333333333,1104511.305691,556005.0695121667
PRODUCE,2014-07,3216023.256304,28607,31,922.8064516129032,2014-07-01,2014,7,8283.0,7463.0,1077800.0854346666,1099912.4178633334,823385.0908708334
PRODUCE,2014-08,8265.0,83,31,2.6774193548387095,2014-08-01,2014,8,3216023.256304,8118.0,1077523.7521013333,1100193.9178633334,823397.3408708334
PRODUCE,2014-09,3388714.61249,25689,30,856.3,2014-09-01,2014,9,8265.0,6821.0,2204334.289598,1106255.3114656666,1105221.8085783334
PRODUCE,2014-10,3380437.00928,28453,31,917.8387096774194,2014-10-01,2014,10,3388714.61249,5910.0,2259138.8739233334,1668469.4796789999,1386432.392685
PRODUCE,2014-11,3346861.56419,24830,30,827.6666666666666,2014-11-01,2014,11,3380437.00928,6887.0,3372004.39532,2224764.0737106665,1664763.6063674998
PRODUCE,2014-12,3545158.514066,32288,31,1041.5483870967741,2014-12-01,2014,12,3346861.56419,9794.0,3424152.362512,2814243.326055,1959377.315873
PRODUCE,2015-01,7554.0,82,31,2.6451612903225805,2015-01-01,2015,1,3545158.514066,3243616.58327,2299858.0260853334,2279498.450004333,1689705.4339338336
PRODUCE,2015-02,7907.0,85,28,3.0357142857142856,2015-02-01,2015,2,7554.0,6576.0,1186873.1713553334,2279438.7833376667,1689816.3506005004
PRODUCE,2015-03,6905.0,77,31,2.4838709677419355,2015-03-01,2015,3,7907.0,3352346.250876,7455.333333333333,1715803.8479226667,1411029.5796941668
PRODUCE,2015-04,7163.0,109,30,3.6333333333333333,2015-04-01,2015,4,6905.0,7152.0,7325.0,1153591.5130426667,1411030.4963608335
PRODUCE,2015-05,10172.0,81,31,2.6129032258064515,2015-05-01,2015,5,7163.0,9094.0,8080.0,597476.5856776667,1411120.3296941668
PRODUCE,2015-06,3519216.54399,29727,30,990.9,2015-06-01,2015,6,10172.0,8283.0,1178850.5146633333,593152.9239983334,1703698.1250266666
PRODUCE,2015-07,3583142.789944,31602,31,1019.4193548387096,2015-07-01,2015,7,3519216.54399,3216023.256304,2370843.7779779998,1189084.3889889999,1734291.4194966666
PRODUCE,2015-08,3562251.92368,28335,31,914.0322580645161,2015-08-01,2015,8,3583142.789944,8265.0,3554870.4192046667,1781475.2096023334,2030456.99647
PRODUCE,2015-09,3599059.59415,35919,30,1197.3,2015-09-01,2015,9,3562251.92368,3388714.61249,3581484.769258,2380167.641960667,2047985.7449416667
PRODUCE,2015-10,3615706.45023,29548,31,953.1612903225806,2015-10-01,2015,10,3599059.59415,3380437.00928,3592339.3226866666,2981591.5503323334,2067591.5316875
PRODUCE,2015-11,3624200.81428,30031,30,1001.0333333333333,2015-11-01,2015,11,3615706.45023,3346861.56419,3612988.9528866666,3583929.6860456667,2090703.1358616669
PRODUCE,2015-12,4052565.440184,38472,31,1241.032258064516,2015-12-01,2015,12,3624200.81428,3545158.514066,3764157.568231333,3672821.1687446665,2132987.0463714995
PRODUCE,2016-01,3980591.69598,30570,31,986.1290322580645,2016-01-01,2016,1,4052565.440184,7554.0,3885785.983481333,3739062.653084,2464073.5210364996
PRODUCE,2016-02,3585008.59157,30332,29,1045.9310344827586,2016-02-01,2016,2,3980591.69598,7907.0,3872721.9092446663,3742855.431065666,2762165.320334
PRODUCE,2016-03,3786813.37098,37640,31,1214.1935483870968,2016-03-01,2016,3,3585008.59157,6905.0,3784137.8861766667,3774147.727204,3077157.6845823335
PRODUCE,2016-04,3621327.48513,30973,30,1032.4333333333334,2016-04-01,2016,4,3786813.37098,7163.0,3664383.149226667,3775084.5663540005,3378338.0583431665
PRODUCE,2016-05,3832996.612716,37847,31,1220.8709677419354,2016-05-01,2016,5,3621327.48513,10172.0,3747045.822942,3809883.866093334,3696906.7760694996
PRODUCE,2016-06,3560052.78525,37096,30,1236.5333333333333,2016-06-01,2016,6,3832996.612716,3519216.54399,3671458.961032,3727798.4236043333,3700309.7961744997
PRODUCE,2016-07,3609957.43776,30816,31,994.0645161290323,2016-07-01,2016,7,3560052.78525,3583142.789944,3667668.9452420003,3666026.0472343336,3702544.3501591664
PRODUCE,2016-08,3489905.476504,41131,31,1326.8064516129032,2016-08-01,2016,8,3609957.43776,3562251.92368,3553305.233171333,3650175.5280566667,3696515.4795611664
PRODUCE,2016-09,3427137.60763,30992,30,1033.0666666666666,2016-09-01,2016,9,3489905.476504,3599059.59415,3509000.1739646667,3590229.5674983333,3682188.6473511662
PRODUCE,2016-10,3673368.54929,47717,31,1539.258064516129,2016-10-01,2016,10,3427137.60763,3615706.45023,3530137.2111413334,3598903.0781916664,3686993.8222728334
PRODUCE,2016-11,3605235.8078,41908,30,1396.9333333333334,2016-11-01,2016,11,3673368.54929,3624200.81428,3568580.6549066664,3560942.944039,3685413.4050661665
PRODUCE,2016-12,4075705.02255,40847,31,1317.6451612903227,2016-12-01,2016,12,3605235.8078,4052565.440184,3784769.7932133335,3646884.9835890005,3687341.703596667
PRODUCE,2017-01,4060896.89895,42714,31,1377.8709677419354,2017-01-01,2017,1,4075705.02255,3980591.69598,3913945.9097666666,3722041.560454,3694033.8038441665
PRODUCE,2017-02,3571332.77303,36087,28,1288.8214285714287,2017-02-01,2017,2,4060896.89895,3585008.59157,3902644.8981766663,3735612.7765416666,3692894.152299166
SCHOOL AND OFFICE SUPPLIES,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
SCHOOL AND OFFICE SUPPLIES,2014-01,1861.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,620.3333333333334,310.1666666666667,155.08333333333334
SCHOOL AND OFFICE SUPPLIES,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,1861.0,0.0,620.3333333333334,310.1666666666667,155.08333333333334
SCHOOL AND OFFICE SUPPLIES,2014-03,2235.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,1365.3333333333333,682.6666666666666,341.3333333333333
SCHOOL AND OFFICE SUPPLIES,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,2235.0,0.0,745.0,682.6666666666666,341.3333333333333
SCHOOL AND OFFICE SUPPLIES,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,745.0,682.6666666666666,341.3333333333333
SCHOOL AND OFFICE SUPPLIES,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,682.6666666666666,341.3333333333333
SCHOOL AND OFFICE SUPPLIES,2014-07,1958.0,0,31,0.0,2014-07-01,2014,7,0.0,0.0,652.6666666666666,698.8333333333334,504.5
SCHOOL AND OFFICE SUPPLIES,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,1958.0,0.0,652.6666666666666,698.8333333333334,504.5
SCHOOL AND OFFICE SUPPLIES,2014-09,18367.0,153,30,5.1,2014-09-01,2014,9,0.0,0.0,6775.0,3387.5,2035.0833333333333
SCHOOL AND OFFICE SUPPLIES,2014-10,3026.0,1,31,0.03225806451612903,2014-10-01,2014,10,18367.0,0.0,7131.0,3891.8333333333335,2287.25
SCHOOL AND OFFICE SUPPLIES,2014-11,2546.0,0,30,0.0,2014-11-01,2014,11,3026.0,0.0,7979.666666666667,4316.166666666667,2499.4166666666665
SCHOOL AND OFFICE SUPPLIES,2014-12,1992.0,1,31,0.03225806451612903,2014-12-01,2014,12,2546.0,0.0,2521.3333333333335,4648.166666666667,2665.4166666666665
SCHOOL AND OFFICE SUPPLIES,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,1992.0,1861.0,1512.6666666666667,4321.833333333333,2510.3333333333335
SCHOOL AND OFFICE SUPPLIES,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,664.0,4321.833333333333,2510.3333333333335
SCHOOL AND OFFICE SUPPLIES,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,2235.0,0.0,1260.6666666666667,2324.0833333333335
SCHOOL AND OFFICE SUPPLIES,2015-04,0.0,0,30,0.0,2015-04-01,2015,4,0.0,0.0,0.0,756.3333333333334,2324.0833333333335
SCHOOL AND OFFICE SUPPLIES,2015-05,0.0,0,31,0.0,2015-05-01,2015,5,0.0,0.0,0.0,332.0,2324.0833333333335
SCHOOL AND OFFICE SUPPLIES,2015-06,1994.0,2,30,0.06666666666666667,2015-06-01,2015,6,0.0,0.0,664.6666666666666,332.3333333333333,2490.25
SCHOOL AND OFFICE SUPPLIES,2015-07,1545.0,1,31,0.03225806451612903,2015-07-01,2015,7,1994.0,1958.0,1179.6666666666667,589.8333333333334,2455.8333333333335
SCHOOL AND OFFICE SUPPLIES,2015-08,16148.0,350,31,11.290322580645162,2015-08-01,2015,8,1545.0,0.0,6562.333333333333,3281.1666666666665,3801.5
SCHOOL AND OFFICE SUPPLIES,2015-09,15719.0,404,30,13.466666666666667,2015-09-01,2015,9,16148.0,18367.0,11137.333333333334,5901.0,3580.8333333333335
SCHOOL AND OFFICE SUPPLIES,2015-10,2927.0,3,31,0.0967741935483871,2015-10-01,2015,10,15719.0,3026.0,11598.0,6388.833333333333,3572.5833333333335
SCHOOL AND OFFICE SUPPLIES,2015-11,2612.0,3,30,0.1,2015-11-01,2015,11,2927.0,2546.0,7086.0,6824.166666666667,3578.0833333333335
SCHOOL AND OFFICE SUPPLIES,2015-12,2392.0,1,31,0.03225806451612903,2015-12-01,2015,12,2612.0,1992.0,2643.6666666666665,6890.5,3611.4166666666665
SCHOOL AND OFFICE SUPPLIES,2016-01,3108.0,4,31,0.12903225806451613,2016-01-01,2016,1,2392.0,0.0,2704.0,7151.0,3870.4166666666665
SCHOOL AND OFFICE SUPPLIES,2016-02,2815.0,3,29,0.10344827586206896,2016-02-01,2016,2,3108.0,0.0,2771.6666666666665,4928.833333333333,4105.0
SCHOOL AND OFFICE SUPPLIES,2016-03,3218.0,2,31,0.06451612903225806,2016-03-01,2016,3,2815.0,0.0,3047.0,2845.3333333333335,4373.166666666667
SCHOOL AND OFFICE SUPPLIES,2016-04,8950.0,873,30,29.1,2016-04-01,2016,4,3218.0,0.0,4994.333333333333,3849.1666666666665,5119.0
SCHOOL AND OFFICE SUPPLIES,2016-05,10427.0,1193,31,38.483870967741936,2016-05-01,2016,5,8950.0,0.0,7531.666666666667,5151.666666666667,5987.916666666667
SCHOOL AND OFFICE SUPPLIES,2016-06,2461.0,23,30,0.7666666666666667,2016-06-01,2016,6,10427.0,1994.0,7279.333333333333,5163.166666666667,6026.833333333333
SCHOOL AND OFFICE SUPPLIES,2016-07,1746.0,0,31,0.0,2016-07-01,2016,7,2461.0,1545.0,4878.0,4936.166666666667,6043.583333333333
SCHOOL AND OFFICE SUPPLIES,2016-08,17214.0,2271,31,73.25806451612904,2016-08-01,2016,8,1746.0,16148.0,7140.333333333333,7336.0,6132.416666666667
SCHOOL AND OFFICE SUPPLIES,2016-09,23556.0,1679,30,55.96666666666667,2016-09-01,2016,9,17214.0,15719.0,14172.0,10725.666666666666,6785.5
SCHOOL AND OFFICE SUPPLIES,2016-10,3128.0,70,31,2.2580645161290325,2016-10-01,2016,10,23556.0,2927.0,14632.666666666666,9755.333333333334,6802.25
SCHOOL AND OFFICE SUPPLIES,2016-11,2543.0,4,30,0.13333333333333333,2016-11-01,2016,11,3128.0,2612.0,9742.333333333334,8441.333333333334,6796.5
SCHOOL AND OFFICE SUPPLIES,2016-12,2050.0,0,31,0.0,2016-12-01,2016,12,2543.0,2392.0,2573.6666666666665,8372.833333333334,6768.0
SCHOOL AND OFFICE SUPPLIES,2017-01,2875.0,1,31,0.03225806451612903,2017-01-01,2017,1,2050.0,3108.0,2489.3333333333335,8561.0,6748.583333333333
SCHOOL AND OFFICE SUPPLIES,2017-02,1789.0,5,28,0.17857142857142858,2017-02-01,2017,2,2875.0,2815.0,2238.0,5990.166666666667,6663.083333333333
SEAFOOD,2013-02,33287.8859857,0,28,0.0,2013-02-01,2013,2,34953.8339978,,34120.859991749996,34120.859991749996,34120.859991749996
SEAFOOD,2013-03,40077.3299805,0,31,0.0,2013-03-01,2013,3,33287.8859857,,36106.349988,36106.349988,36106.349988
SEAFOOD,2013-04,34299.4039878,0,30,0.0,2013-04-01,2013,4,40077.3299805,,35888.206651333334,35654.61348795,35654.61348795
SEAFOOD,2013-05,37458.2580258,0,31,0.0,2013-05-01,2013,5,34299.4039878,,37278.33066469999,36015.34239552,36015.34239552
SEAFOOD,2013-06,29588.972995,0,30,0.0,2013-06-01,2013,6,37458.2580258,,33782.21166953333,34944.28082876666,34944.28082876666
SEAFOOD,2013-07,30672.9710153,0,31,0.0,2013-07-01,2013,7,29588.972995,,32573.4006787,34230.80366501667,34334.09371255714
SEAFOOD,2013-08,29603.820008,0,31,0.0,2013-08-01,2013,8,30672.9710153,,29955.254672766667,33616.79266873333,33742.8094994875
SEAFOOD,2013-09,32327.1639969,0,30,0.0,2013-09-01,2013,9,29603.820008,,30867.985006733332,32325.09833813333,33585.515554755555
SEAFOOD,2013-10,26725.0330211,0,31,0.0,2013-10-01,2013,10,32327.1639969,,29552.005675333334,31062.70317701667,32899.46730139
SEAFOOD,2013-11,25741.1249754,0,30,0.0,2013-11-01,2013,11,26725.0330211,,28264.440664466663,29109.847668616665,32248.70890811818
SEAFOOD,2013-12,27815.2989516,0,31,0.0,2013-12-01,2013,12,25741.1249754,,26760.48564936667,28814.23532805,31879.25807840833
SEAFOOD,2014-01,36938.3019024,0,31,0.0,2014-01-01,2014,1,27815.2989516,34953.8339978,30164.9086098,29858.457142566665,32044.630403791667
SEAFOOD,2014-02,29692.4681673,0,28,0.0,2014-02-01,2014,2,36938.3019024,33287.8859857,31482.0230071,29873.231835783332,31745.01225225833
SEAFOOD,2014-03,39993.117508,0,31,0.0,2014-03-01,2014,3,29692.4681673,40077.3299805,35541.29585923333,31150.890754300006,31737.994546216665
SEAFOOD,2014-04,31917.2332214,27,30,0.9,2014-04-01,2014,4,39993.117508,34299.4039878,33867.6062989,32016.257454349998,31539.480315683333
SEAFOOD,2014-05,35898.0289895,158,31,5.096774193548387,2014-05-01,2014,5,31917.2332214,37458.2580258,35936.12657296667,33709.07479003334,31409.461229325
SEAFOOD,2014-06,34519.9213066,241,30,8.033333333333333,2014-06-01,2014,6,35898.0289895,29588.972995,34111.72783916667,34826.511849200004,31820.373588624996
SEAFOOD,2014-07,33804.5705894,533,31,17.193548387096776,2014-07-01,2014,7,34519.9213066,30672.9710153,34740.84029516667,34304.223297033335,32081.3402198
SEAFOOD,2014-08,33844.5289822,661,31,21.322580645161292,2014-08-01,2014,8,33804.5705894,29603.820008,34056.34029273333,34996.23343285001,32434.732634316668
SEAFOOD,2014-09,35500.8480466,603,30,20.1,2014-09-01,2014,9,33844.5289822,32327.1639969,34383.315872733336,34247.52185595,32699.206305125
SEAFOOD,2014-10,41864.6870221,839,31,27.06451612903226,2014-10-01,2014,10,35500.8480466,26725.0330211,37070.0213503,35905.43082273333,33960.844138541666
SEAFOOD,2014-11,40098.6449972,663,30,22.1,2014-11-01,2014,11,41864.6870221,25741.1249754,39154.72668863333,36605.53349068333,35157.304140358334
SEAFOOD,2014-12,35862.343004199996,644,31,20.774193548387096,2014-12-01,2014,12,40098.6449972,27815.2989516,39275.22500783333,36829.270440283326,35827.89114474167
SEAFOOD,2015-01,40465.835012,813,31,26.225806451612904,2015-01-01,2015,1,35862.343004199996,36938.3019024,38808.941004466666,37939.481177383335,36121.85223720833
SEAFOOD,2015-02,36066.5610027,676,28,24.142857142857142,2015-02-01,2015,2,40465.835012,29692.4681673,37464.9130063,38309.819847466664,36653.026640158336
SEAFOOD,2015-03,43808.473074300004,683,31,22.032258064516128,2015-03-01,2015,3,36066.5610027,39993.117508,40113.62302966667,39694.42401875,36970.97293735
SEAFOOD,2015-04,39983.4710025,886,30,29.533333333333335,2015-04-01,2015,4,43808.473074300004,31917.2332214,39952.8350265,39380.88801548334,37643.159419108335
SEAFOOD,2015-05,42506.832015,1176,31,37.935483870967744,2015-05-01,2015,5,39983.4710025,35898.0289895,42099.5920306,39782.252518450005,38193.893004566664
SEAFOOD,2015-06,38780.5520041,1018,30,33.93333333333333,2015-06-01,2015,6,42506.832015,34519.9213066,40423.618340533336,40268.6206851,38548.94556269167
SEAFOOD,2015-07,38535.5880059,788,31,25.419354838709676,2015-07-01,2015,7,38780.5520041,33804.5705894,39940.990675,39946.912850750006,38943.19701406667
SEAFOOD,2015-08,37767.5809975,730,31,23.548387096774192,2015-08-01,2015,8,38535.5880059,33844.5289822,38361.24033583333,40230.416183216665,39270.118015341664
SEAFOOD,2015-09,41906.3740102,1127,30,37.56666666666667,2015-09-01,2015,9,37767.5809975,35500.8480466,39403.18100453333,39913.399672533335,39803.91184564167
SEAFOOD,2015-10,41423.9629634,905,31,29.193548387096776,2015-10-01,2015,10,41906.3740102,41864.6870221,40365.97265703333,40153.48166601666,39767.18484075
SEAFOOD,2015-11,38823.7610112,712,30,23.733333333333334,2015-11-01,2015,11,41423.9629634,40098.6449972,40718.0326616,39539.63649871667,39660.944508583336
SEAFOOD,2015-12,33728.2769727,554,31,17.870967741935484,2015-12-01,2015,12,38823.7610112,35862.343004199996,37992.000315766665,38697.590660149996,39483.105672625
SEAFOOD,2016-01,39268.3209571,740,31,23.870967741935484,2016-01-01,2016,1,33728.2769727,40465.835012,37273.452980333335,38819.71281868333,39383.312834716664
SEAFOOD,2016-02,37064.8269518,675,29,23.275862068965516,2016-02-01,2016,2,39268.3209571,36066.5610027,36687.1416272,38702.5871444,39466.50166380833
SEAFOOD,2016-03,39254.8089919,631,31,20.35483870967742,2016-03-01,2016,3,37064.8269518,43808.473074300004,38529.31896693333,38260.65964135,39087.02965694167
SEAFOOD,2016-04,39353.4670453,776,30,25.866666666666667,2016-04-01,2016,4,39254.8089919,39983.4710025,38557.70099633333,37915.576988333334,39034.529327175005
SEAFOOD,2016-05,40018.6439847,1638,31,52.83870967741935,2016-05-01,2016,5,39353.4670453,42506.832015,39542.30667396667,38114.72415058333,38827.18032465
SEAFOOD,2016-06,36849.8990121,2024,30,67.46666666666667,2016-06-01,2016,6,40018.6439847,38780.5520041,38740.670014033334,38634.99449048333,38666.292575316664
SEAFOOD,2016-07,39440.7330506,1862,31,60.064516129032256,2016-07-01,2016,7,36849.8990121,38535.5880059,38769.75868246667,38663.7298394,38741.72132904166
